Date,User,Kind,Max Mode,Model,Tokens,Cost ($)
2025-08-28T11:14:20.449Z,You,Included in Pro,No,auto,4458,Included
2025-08-28T11:13:57.605Z,You,Included in Pro,No,auto,4312,Included
2025-08-28T11:09:38.829Z,You,Included in Pro,No,auto,246630,Included
2025-08-28T11:07:54.798Z,You,Included in Pro,No,auto,9865,Included
2025-08-28T08:49:01.608Z,You,Included in Pro,No,auto,3529,Included
2025-08-28T08:48:52.473Z,You,Included in Pro,No,auto,3235,Included
2025-08-27T15:32:23.210Z,You,Included in Pro,No,auto,73116,Included
2025-08-27T15:28:49.075Z,You,Included in Pro,No,auto,81697,Included
2025-08-27T15:18:31.652Z,You,Included in Pro,No,auto,89072,Included
2025-08-27T15:17:13.563Z,You,Included in Pro,No,auto,4904,Included
2025-08-27T15:17:03.574Z,You,Included in Pro,No,auto,4610,Included
2025-08-27T15:16:25.899Z,You,Included in Pro,No,auto,4100,Included
2025-08-27T15:16:15.233Z,You,Included in Pro,No,auto,2379,Included
2025-08-27T15:15:34.416Z,You,Included in Pro,No,auto,2657,Included
2025-08-27T15:14:23.768Z,You,Included in Pro,No,auto,3352,Included
2025-08-27T15:14:06.956Z,You,Included in Pro,No,auto,3236,Included
2025-08-27T15:11:54.292Z,You,Included in Pro,No,auto,2598,Included
2025-08-27T15:11:24.318Z,You,Included in Pro,No,auto,3745,Included
2025-08-27T15:03:18.525Z,You,Included in Pro,No,auto,1484434,Included
2025-08-27T14:59:00.418Z,You,Included in Pro,No,auto,76459,Included
2025-08-27T14:53:26.643Z,You,Included in Pro,No,auto,878,Included
2025-08-26T15:38:14.293Z,You,Included in Pro,No,auto,19139,Included
2025-08-26T15:36:21.662Z,You,Included in Pro,No,auto,33138,Included
2025-08-26T15:16:02.595Z,You,Included in Pro,No,auto,433083,Included
2025-08-26T13:59:01.920Z,You,Included in Pro,No,auto,4653,Included
2025-08-26T13:57:33.457Z,You,Included in Pro,No,auto,80286,Included
2025-08-26T13:20:50.885Z,You,"Errored, Not Charged",No,auto,645709,Included
2025-08-26T13:18:31.911Z,You,Included in Pro,No,auto,46529,Included
2025-08-26T13:17:47.907Z,You,Included in Pro,No,auto,38762,Included
2025-08-26T13:16:54.236Z,You,Included in Pro,No,auto,37445,Included
2025-08-26T13:16:04.218Z,You,Included in Pro,No,auto,18917,Included
2025-08-26T13:14:43.670Z,You,Included in Pro,No,auto,30413,Included
2025-08-26T13:13:57.981Z,You,Included in Pro,No,auto,10521,Included
2025-08-26T13:13:03.599Z,You,Included in Pro,No,auto,4533,Included
2025-08-26T13:12:38.293Z,You,Included in Pro,No,auto,10296,Included
2025-08-26T13:11:31.168Z,You,Included in Pro,No,auto,2646,Included
2025-08-26T13:09:18.990Z,You,Included in Pro,No,auto,38895,Included
2025-08-26T13:05:46.595Z,You,Included in Pro,No,auto,1542,Included
2025-08-25T15:23:01.382Z,You,Included in Pro,No,auto,167275,Included
2025-08-25T15:22:24.606Z,You,"Errored, Not Charged",No,auto,0,Included
2025-08-25T12:07:29.301Z,You,Included in Pro,No,auto,2495,Included
2025-08-25T12:02:29.929Z,You,Included in Pro,No,auto,122450,Included
2025-08-25T11:52:44.283Z,You,Included in Pro,No,auto,17247,Included
2025-08-25T11:40:08.829Z,You,Included in Pro,No,auto,91185,Included
2025-08-25T11:38:27.400Z,You,Included in Pro,No,auto,53561,Included
2025-08-24T15:42:48.910Z,You,Included in Pro,No,auto,181825,Included
2025-08-24T14:07:48.900Z,You,Included in Pro,No,auto,277554,Included
2025-08-24T13:47:38.660Z,You,"Errored, Not Charged",No,auto,58493,Included
2025-08-24T13:01:28.534Z,You,Included in Pro,No,auto,253740,Included
2025-08-24T12:50:07.411Z,You,Included in Pro,No,auto,184813,Included
2025-08-24T12:41:00.982Z,You,"Errored, Not Charged",No,auto,444464,Included
2025-08-24T12:22:00.714Z,You,Included in Pro,No,auto,127288,Included
2025-08-24T12:17:15.030Z,You,"Errored, Not Charged",No,auto,1093864,Included
2025-08-24T10:33:09.723Z,You,"Errored, Not Charged",No,auto,63695,Included
2025-08-24T09:13:34.915Z,You,Included in Pro,No,auto,1825588,Included
2025-08-24T09:01:01.657Z,You,Included in Pro,No,auto,329597,Included
2025-08-23T15:36:39.361Z,You,Included in Pro,No,auto,38262,Included
2025-08-23T15:16:45.517Z,You,Included in Pro,No,auto,2922,Included
2025-08-23T14:06:15.316Z,You,"Errored, Not Charged",No,auto,109273,Included
2025-08-23T14:02:47.933Z,You,Included in Pro,No,auto,207363,Included
2025-08-23T12:35:28.461Z,You,Included in Pro,No,auto,106752,Included
2025-08-23T12:30:09.130Z,You,Included in Pro,No,auto,93522,Included
2025-08-22T13:18:01.153Z,You,Included in Pro,No,auto,4028,Included
2025-08-22T13:17:48.776Z,You,Included in Pro,No,auto,4416,Included
2025-08-22T13:17:38.707Z,You,Included in Pro,No,auto,3984,Included
2025-08-22T13:17:24.089Z,You,Included in Pro,No,auto,3360,Included
2025-08-22T13:16:59.388Z,You,Included in Pro,No,auto,3452,Included
2025-08-22T07:59:47.904Z,You,Included in Pro,No,auto,34342,Included
2025-08-22T07:53:36.399Z,You,Included in Pro,No,auto,132165,Included
2025-08-22T07:49:57.091Z,You,Included in Pro,No,auto,112452,Included
2025-08-21T15:33:46.948Z,You,Included in Pro,No,auto,25902,Included
2025-08-21T15:31:21.623Z,You,Included in Pro,No,auto,29051,Included
2025-08-21T15:03:50.095Z,You,Included in Pro,No,auto,4205,Included
2025-08-21T15:03:34.954Z,You,Included in Pro,No,auto,3835,Included
2025-08-21T15:03:22.390Z,You,Included in Pro,No,auto,3367,Included
2025-08-21T15:02:58.490Z,You,Included in Pro,No,auto,2455,Included
2025-08-21T14:53:32.151Z,You,Included in Pro,No,auto,31796,Included
2025-08-21T14:43:55.358Z,You,Included in Pro,No,auto,24424,Included
2025-08-21T14:36:23.451Z,You,Included in Pro,No,auto,131975,Included
2025-08-21T07:09:11.447Z,You,Included in Pro,No,auto,23685,Included
2025-08-21T07:00:39.135Z,You,Included in Pro,No,auto,63984,Included
2025-08-21T06:59:03.777Z,You,Included in Pro,No,auto,31021,Included
2025-08-20T16:15:01.009Z,You,Included in Pro,No,auto,24809,Included
2025-08-20T15:55:27.996Z,You,Included in Pro,No,auto,852834,Included
2025-08-20T15:21:09.202Z,You,Included in Pro,No,auto,40835,Included
2025-08-20T15:18:00.676Z,You,Included in Pro,No,auto,104183,Included
2025-08-20T15:12:12.049Z,You,"Errored, Not Charged",No,auto,643699,Included
2025-08-20T15:10:00.566Z,You,Included in Pro,No,auto,111385,Included
2025-08-20T15:05:30.701Z,You,"Errored, Not Charged",No,auto,121493,Included
2025-08-20T15:01:46.978Z,You,Included in Pro,No,auto,186631,Included
2025-08-20T14:58:33.273Z,You,Included in Pro,No,auto,103996,Included
2025-08-20T14:47:23.066Z,You,Included in Pro,No,auto,32174,Included
2025-08-20T14:44:03.094Z,You,Included in Pro,No,auto,321399,Included
2025-08-20T14:37:42.819Z,You,Included in Pro,No,auto,321448,Included
2025-08-20T12:38:30.159Z,You,Included in Pro,No,auto,576050,Included
2025-08-20T12:35:21.813Z,You,Included in Pro,No,auto,222456,Included
2025-08-20T12:33:10.272Z,You,Included in Pro,No,auto,3350,Included
2025-08-20T12:32:36.350Z,You,Included in Pro,No,auto,3289,Included
2025-08-20T12:25:13.047Z,You,Included in Pro,No,auto,205685,Included
2025-08-20T12:22:48.355Z,You,Included in Pro,No,auto,203390,Included
2025-08-20T12:18:25.638Z,You,Included in Pro,No,auto,36292,Included
2025-08-20T12:17:49.114Z,You,Included in Pro,No,auto,9882,Included
2025-08-20T12:08:18.877Z,You,Included in Pro,No,auto,159067,Included
2025-08-20T12:07:08.309Z,You,Included in Pro,No,auto,58568,Included
2025-08-20T12:06:37.488Z,You,Included in Pro,No,auto,10124,Included
2025-08-20T12:04:54.625Z,You,Included in Pro,No,auto,35757,Included
2025-08-20T11:54:19.202Z,You,Included in Pro,No,auto,79034,Included
2025-08-20T11:52:04.722Z,You,Included in Pro,No,auto,240196,Included
2025-08-20T11:46:20.603Z,You,Included in Pro,No,auto,352175,Included
2025-08-20T11:36:19.202Z,You,Included in Pro,No,auto,5162,Included
2025-08-20T11:20:26.551Z,You,Included in Pro,No,auto,19551,Included
2025-08-20T11:19:54.016Z,You,Included in Pro,No,auto,34851,Included
2025-08-20T11:15:23.790Z,You,Included in Pro,No,auto,5184,Included
2025-08-20T11:13:54.586Z,You,Included in Pro,No,auto,34990,Included
2025-08-20T11:06:23.211Z,You,Included in Pro,No,auto,5583,Included
2025-08-20T11:04:53.441Z,You,Included in Pro,No,auto,4921,Included
2025-08-20T11:02:44.298Z,You,Included in Pro,No,auto,5031,Included
2025-08-20T11:02:26.325Z,You,Included in Pro,No,auto,5054,Included
2025-08-19T15:33:48.857Z,You,Included in Pro,No,auto,212221,Included
2025-08-19T15:09:56.334Z,You,Included in Pro,No,auto,679855,Included
2025-08-19T12:10:38.142Z,You,Included in Pro,No,auto,19484,Included
2025-08-19T12:09:54.635Z,You,Included in Pro,No,auto,24641,Included
2025-08-19T12:09:00.174Z,You,Included in Pro,No,auto,38722,Included
2025-08-19T12:06:43.169Z,You,Included in Pro,No,auto,22338,Included
2025-08-19T11:16:46.176Z,You,Included in Pro,No,auto,17981,Included
2025-08-19T11:14:50.824Z,You,Included in Pro,No,auto,19679,Included
2025-08-19T11:13:17.922Z,You,Included in Pro,No,auto,16016,Included
2025-08-19T11:12:29.129Z,You,Included in Pro,No,auto,2247,Included
2025-08-18T12:06:52.427Z,You,Included in Pro,No,auto,5514,Included
2025-08-18T12:06:43.614Z,You,Included in Pro,No,auto,5481,Included
2025-08-18T08:58:18.476Z,You,Included in Pro,No,auto,5375,Included
2025-08-18T07:05:03.393Z,You,Included in Pro,No,auto,665911,Included
2025-08-18T05:14:08.530Z,You,Included in Pro,No,auto,30025,Included
2025-08-17T14:55:43.838Z,You,Included in Pro,No,auto,2761,Included
2025-08-17T14:53:13.726Z,You,Included in Pro,No,auto,3875,Included
2025-08-17T14:53:06.995Z,You,Included in Pro,No,auto,4085,Included
2025-08-17T14:52:59.358Z,You,Included in Pro,No,auto,3753,Included
2025-08-17T14:45:07.762Z,You,Included in Pro,No,auto,3583,Included
2025-08-17T14:41:55.806Z,You,Included in Pro,No,auto,3535,Included
2025-08-17T12:50:04.924Z,You,Included in Pro,No,auto,15943,Included
2025-08-17T12:31:14.966Z,You,Included in Pro,No,auto,19727,Included
2025-08-17T12:28:41.004Z,You,Included in Pro,No,auto,22307,Included
2025-08-17T09:12:56.512Z,You,Included in Pro,No,auto,2133,Included
2025-08-17T09:12:47.343Z,You,Included in Pro,No,auto,2278,Included
2025-08-17T09:12:40.388Z,You,Included in Pro,No,auto,1943,Included
2025-08-17T09:12:33.331Z,You,Included in Pro,No,auto,2082,Included
2025-08-17T09:12:23.564Z,You,Included in Pro,No,auto,2022,Included
2025-08-17T08:37:34.736Z,You,Included in Pro,No,auto,1032,Included
2025-08-16T14:02:33.327Z,You,Included in Pro,No,auto,119466,Included
2025-08-16T13:14:05.773Z,You,Included in Pro,No,auto,43765,Included
2025-08-16T06:21:23.440Z,You,Included in Pro,No,auto,29388,Included
2025-08-15T12:49:50.732Z,You,Included in Pro,No,auto,29289,Included
2025-08-15T12:48:00.216Z,You,Included in Pro,No,auto,20804,Included
2025-08-15T12:46:25.072Z,You,Included in Pro,No,auto,21890,Included
2025-08-15T12:44:44.535Z,You,Included in Pro,No,auto,3894,Included
2025-08-15T12:34:27.491Z,You,Included in Pro,No,auto,235415,Included
2025-08-15T12:33:11.822Z,You,Included in Pro,No,auto,22020,Included
2025-08-15T11:42:43.561Z,You,Included in Pro,No,auto,344041,Included
2025-08-15T10:09:29.830Z,You,Included in Pro,No,auto,1298,Included
2025-08-14T15:57:08.477Z,You,Included in Pro,No,auto,3594,Included
2025-08-14T15:56:52.027Z,You,Included in Pro,No,auto,3031,Included
2025-08-14T15:55:17.760Z,You,Included in Pro,No,auto,2234,Included
2025-08-14T15:55:05.493Z,You,Included in Pro,No,auto,2326,Included
2025-08-14T15:54:45.130Z,You,Included in Pro,No,auto,2321,Included
2025-08-14T15:54:25.255Z,You,Included in Pro,No,auto,3869,Included
2025-08-14T15:54:02.062Z,You,Included in Pro,No,auto,3866,Included
2025-08-14T15:53:47.887Z,You,Included in Pro,No,auto,5707,Included
2025-08-14T15:53:19.020Z,You,Included in Pro,No,auto,2436,Included
2025-08-14T15:53:01.451Z,You,Included in Pro,No,auto,2334,Included
2025-08-14T15:52:44.278Z,You,Included in Pro,No,auto,5728,Included
2025-08-14T15:46:09.525Z,You,Included in Pro,No,auto,341287,Included
2025-08-14T15:24:25.588Z,You,Included in Pro,No,auto,419611,Included
2025-08-14T15:16:34.807Z,You,Included in Pro,No,auto,7706,Included
2025-08-14T15:15:04.759Z,You,Included in Pro,No,auto,7592,Included
2025-08-14T15:14:35.771Z,You,Included in Pro,No,auto,7591,Included
2025-08-14T15:13:09.919Z,You,Included in Pro,No,auto,8081,Included
2025-08-14T15:12:11.910Z,You,Included in Pro,No,auto,7791,Included
2025-08-14T15:11:04.272Z,You,Included in Pro,No,auto,7681,Included
2025-08-14T15:09:31.039Z,You,Included in Pro,No,auto,7634,Included
2025-08-14T15:09:01.966Z,You,Included in Pro,No,auto,7630,Included
2025-08-14T15:08:48.372Z,You,Included in Pro,No,auto,2326,Included
2025-08-14T15:08:33.936Z,You,Included in Pro,No,auto,2330,Included
2025-08-14T15:08:16.781Z,You,Included in Pro,No,auto,2332,Included
2025-08-14T15:07:53.184Z,You,Included in Pro,No,auto,6356,Included
2025-08-14T15:07:31.853Z,You,Included in Pro,No,auto,5934,Included
2025-08-14T15:07:10.050Z,You,Included in Pro,No,auto,6806,Included
2025-08-14T15:06:42.452Z,You,Included in Pro,No,auto,6789,Included
2025-08-14T15:06:12.205Z,You,Included in Pro,No,auto,6333,Included
2025-08-14T15:03:57.291Z,You,"Errored, Not Charged",No,auto,384708,Included
2025-08-14T14:50:07.969Z,You,Included in Pro,No,auto,312062,Included
2025-08-14T14:48:23.576Z,You,Included in Pro,No,auto,160982,Included
2025-08-14T14:45:38.076Z,You,"Errored, Not Charged",No,auto,2626541,Included
2025-08-14T14:33:52.266Z,You,Included in Pro,No,auto,422272,Included
2025-08-14T13:00:14.050Z,You,Included in Pro,No,auto,442335,Included
2025-08-14T12:57:56.701Z,You,Included in Pro,No,auto,91705,Included
2025-08-14T12:54:11.648Z,You,Included in Pro,No,auto,28425,Included
2025-08-14T10:59:37.971Z,You,Included in Pro,No,auto,47505,Included
2025-08-14T10:14:12.180Z,You,Included in Pro,No,auto,4197,Included
2025-08-14T10:14:00.897Z,You,Included in Pro,No,auto,4019,Included
2025-08-14T09:57:08.241Z,You,Included in Pro,No,auto,2233657,Included
2025-08-14T09:36:15.810Z,You,Included in Pro,No,auto,101308,Included
2025-08-14T07:18:35.693Z,You,Included in Pro,No,auto,1046,Included
2025-08-14T07:18:18.041Z,You,Included in Pro,No,auto,1206,Included
2025-08-14T05:19:46.793Z,You,Included in Pro,No,auto,1356,Included
2025-08-14T05:19:15.811Z,You,Included in Pro,No,auto,1229,Included
2025-08-13T15:25:23.593Z,You,Included in Pro,No,auto,634078,Included
2025-08-13T15:22:42.044Z,You,Included in Pro,No,auto,652854,Included
2025-08-13T15:12:08.122Z,You,Included in Pro,No,auto,8507,Included
2025-08-13T15:07:48.336Z,You,Included in Pro,No,auto,771821,Included
2025-08-13T15:07:04.713Z,You,"Errored, Not Charged",No,auto,0,Included
2025-08-13T12:06:20.213Z,You,Included in Pro,No,auto,9261,Included
2025-08-13T12:05:53.916Z,You,Included in Pro,No,auto,9101,Included
2025-08-13T12:05:34.744Z,You,Included in Pro,No,auto,9006,Included
2025-08-12T15:31:21.161Z,You,Included in Pro,No,auto,10480,Included
2025-08-12T15:30:47.496Z,You,Included in Pro,No,auto,29913,Included
2025-08-12T15:30:03.627Z,You,Included in Pro,No,auto,18461,Included
2025-08-12T15:29:41.796Z,You,Included in Pro,No,auto,9326,Included
2025-08-12T15:19:22.190Z,You,Included in Pro,No,auto,16944,Included
2025-08-12T15:19:00.674Z,You,Included in Pro,No,auto,9199,Included
2025-08-12T15:18:23.673Z,You,Included in Pro,No,auto,9146,Included
2025-08-12T11:41:33.416Z,You,Included in Pro,No,auto,50552,Included
2025-08-12T11:39:57.750Z,You,Included in Pro,No,auto,120655,Included
2025-08-12T11:34:25.180Z,You,Included in Pro,No,auto,60482,Included
2025-08-12T11:30:25.065Z,You,Included in Pro,No,auto,151776,Included
2025-08-12T11:29:10.564Z,You,Included in Pro,No,auto,41854,Included
2025-08-12T11:26:50.851Z,You,Included in Pro,No,auto,39508,Included
2025-08-12T10:57:51.627Z,You,Included in Pro,No,auto,4319,Included
2025-08-12T09:58:43.183Z,You,Included in Pro,No,auto,1871,Included
2025-08-12T07:02:19.331Z,You,Included in Pro,No,auto,5293,Included
2025-08-12T07:02:06.654Z,You,Included in Pro,No,auto,3649,Included
2025-08-12T06:58:55.193Z,You,Included in Pro,No,auto,6023,Included
2025-08-12T06:58:35.529Z,You,Included in Pro,No,auto,6171,Included
2025-08-12T06:57:33.133Z,You,Included in Pro,No,auto,5331,Included
2025-08-12T06:57:10.580Z,You,Included in Pro,No,auto,5640,Included
2025-08-12T06:53:56.823Z,You,Included in Pro,No,auto,49490,Included
2025-08-12T06:48:50.322Z,You,Included in Pro,No,auto,43946,Included
2025-08-12T06:44:15.058Z,You,Included in Pro,No,auto,41034,Included
2025-08-12T06:43:20.542Z,You,Included in Pro,No,auto,33804,Included
2025-08-12T06:21:45.875Z,You,Included in Pro,No,auto,36056,Included
2025-08-12T06:19:34.720Z,You,Included in Pro,No,auto,40093,Included
2025-08-12T06:07:52.750Z,You,Included in Pro,No,auto,26913,Included
2025-08-12T06:07:14.182Z,You,Included in Pro,No,auto,10862,Included
2025-08-12T06:05:09.942Z,You,Included in Pro,No,auto,23270,Included
2025-08-11T16:30:21.416Z,You,Included in Pro,No,auto,24200,Included
2025-08-11T16:28:49.895Z,You,Included in Pro,No,auto,25521,Included
2025-08-11T16:23:40.842Z,You,Included in Pro,No,auto,70576,Included
2025-08-11T16:21:49.759Z,You,Included in Pro,No,auto,51463,Included
2025-08-11T16:20:38.899Z,You,Included in Pro,No,auto,10385,Included
2025-08-11T16:15:42.009Z,You,Included in Pro,No,auto,15210,Included
2025-08-11T16:14:54.477Z,You,Included in Pro,No,auto,21651,Included
2025-08-11T16:13:40.783Z,You,Included in Pro,No,auto,16799,Included
2025-08-11T16:12:06.501Z,You,Included in Pro,No,auto,17235,Included
2025-08-11T15:53:02.894Z,You,Included in Pro,No,auto,110125,Included
2025-08-11T15:49:28.237Z,You,Included in Pro,No,auto,2270,Included
2025-08-11T15:48:19.617Z,You,Included in Pro,No,auto,2082,Included
2025-08-11T11:16:12.871Z,You,Included in Pro,No,auto,19607,Included
2025-08-11T11:15:01.236Z,You,Included in Pro,No,auto,6383,Included
2025-08-11T11:14:26.239Z,You,Included in Pro,No,auto,6095,Included
2025-08-11T11:13:59.173Z,You,Included in Pro,No,auto,6105,Included
2025-08-11T11:13:34.112Z,You,Included in Pro,No,auto,6342,Included
2025-08-11T11:12:31.064Z,You,Included in Pro,No,auto,6496,Included
2025-08-11T11:12:02.759Z,You,Included in Pro,No,auto,6442,Included
2025-08-11T11:11:42.673Z,You,Included in Pro,No,auto,5975,Included
2025-08-11T11:11:24.351Z,You,Included in Pro,No,auto,5684,Included
2025-08-11T11:10:51.577Z,You,Included in Pro,No,auto,5891,Included
2025-08-11T11:10:38.739Z,You,Included in Pro,No,auto,5660,Included
2025-08-11T07:11:00.704Z,You,Included in Pro,No,auto,3837,Included
2025-08-11T06:47:30.684Z,You,Included in Pro,No,auto,3620,Included
2025-08-11T06:41:32.243Z,You,Included in Pro,No,auto,3571,Included
2025-08-11T05:27:29.087Z,You,Included in Pro,No,auto,64345,Included
2025-08-11T05:22:14.509Z,You,Included in Pro,No,auto,161865,Included
2025-08-11T05:11:52.952Z,You,Included in Pro,No,auto,64643,Included
2025-08-11T05:09:21.139Z,You,Included in Pro,No,auto,47205,Included
2025-08-11T05:06:36.387Z,You,Included in Pro,No,auto,45054,Included
2025-08-11T04:59:11.250Z,You,Included in Pro,No,auto,116581,Included
2025-08-11T04:55:31.295Z,You,Included in Pro,No,auto,71388,Included
2025-08-10T15:19:30.953Z,You,Included in Pro,No,auto,15339,Included
2025-08-10T15:10:53.174Z,You,Included in Pro,No,auto,29706,Included
2025-08-10T14:55:13.977Z,You,Included in Pro,No,auto,59695,Included
2025-08-10T12:49:39.293Z,You,Included in Pro,No,auto,98894,Included
2025-08-10T12:47:16.412Z,You,Included in Pro,No,auto,158996,Included
2025-08-10T12:39:50.734Z,You,Included in Pro,No,auto,733535,Included
2025-08-10T12:35:12.991Z,You,Included in Pro,No,auto,102753,Included
2025-08-10T12:30:50.734Z,You,Included in Pro,No,auto,482484,Included
2025-08-10T10:14:14.879Z,You,Included in Pro,No,auto,326471,Included
2025-08-10T10:05:05.996Z,You,Included in Pro,No,auto,9393,Included
2025-08-10T10:04:33.020Z,You,Included in Pro,No,auto,9441,Included
2025-08-10T09:53:10.443Z,You,Included in Pro,No,auto,445360,Included
2025-08-10T09:42:56.017Z,You,Included in Pro,No,auto,210802,Included
2025-08-10T09:41:31.692Z,You,Included in Pro,No,auto,17935,Included
2025-08-10T09:39:36.894Z,You,Included in Pro,No,auto,36312,Included
2025-08-10T09:17:47.114Z,You,Included in Pro,No,auto,220637,Included
2025-08-10T08:59:36.905Z,You,Included in Pro,No,auto,8575,Included
2025-08-10T08:59:22.104Z,You,Included in Pro,No,auto,8412,Included
2025-08-09T16:04:32.676Z,You,Included in Pro,No,auto,377251,Included
2025-08-09T16:00:17.904Z,You,Included in Pro,No,auto,369424,Included
2025-08-09T15:56:56.362Z,You,Included in Pro,No,auto,168525,Included
2025-08-09T15:49:10.427Z,You,Included in Pro,No,auto,127943,Included
2025-08-09T15:47:49.683Z,You,Included in Pro,No,auto,85611,Included
2025-08-09T15:45:33.643Z,You,Included in Pro,No,auto,50882,Included
2025-08-09T15:42:20.002Z,You,Included in Pro,No,auto,251901,Included
2025-08-09T15:34:26.557Z,You,Included in Pro,No,auto,147837,Included
2025-08-09T15:27:47.070Z,You,Included in Pro,No,auto,334167,Included
2025-08-09T15:21:48.623Z,You,Included in Pro,No,auto,36972,Included
2025-08-09T15:20:15.044Z,You,Included in Pro,No,auto,59900,Included
2025-08-09T15:13:26.371Z,You,Included in Pro,No,auto,51249,Included
2025-08-09T15:11:05.214Z,You,Included in Pro,No,auto,171024,Included
2025-08-09T15:05:13.026Z,You,Included in Pro,No,auto,173991,Included
2025-08-09T14:58:35.879Z,You,Included in Pro,No,auto,126404,Included
2025-08-09T14:47:40.619Z,You,Included in Pro,No,auto,398369,Included
2025-08-09T14:45:51.084Z,You,Included in Pro,No,auto,425815,Included
2025-08-09T14:42:51.037Z,You,Included in Pro,No,auto,334417,Included
2025-08-09T14:36:05.438Z,You,Included in Pro,No,auto,484282,Included
2025-08-09T14:28:02.243Z,You,Included in Pro,No,auto,701346,Included
2025-08-09T13:39:52.952Z,You,Included in Pro,No,auto,98350,Included
2025-08-09T13:37:35.933Z,You,Included in Pro,No,auto,86635,Included
2025-08-09T13:37:12.368Z,You,"Errored, Not Charged",No,auto,29178,Included
2025-08-09T12:59:13.215Z,You,Included in Pro,No,auto,20381,Included
2025-08-09T12:57:21.804Z,You,Included in Pro,No,auto,19191,Included
2025-08-09T12:54:37.992Z,You,Included in Pro,No,auto,28443,Included
2025-08-09T12:51:35.940Z,You,Included in Pro,No,auto,27718,Included
2025-08-09T12:42:03.615Z,You,Included in Pro,No,auto,747523,Included
2025-08-09T12:37:00.326Z,You,Included in Pro,No,auto,114130,Included
2025-08-09T12:32:30.765Z,You,Included in Pro,No,auto,145909,Included
2025-08-09T12:29:14.546Z,You,Included in Pro,No,auto,132212,Included
2025-08-09T12:17:41.275Z,You,Included in Pro,No,auto,211668,Included
2025-08-09T12:15:06.874Z,You,Included in Pro,No,auto,192230,Included
2025-08-09T11:57:51.403Z,You,Included in Pro,No,auto,349332,Included
2025-08-09T11:55:22.316Z,You,Included in Pro,No,auto,32893,Included
2025-08-09T11:54:17.963Z,You,Included in Pro,No,auto,7351,Included
2025-08-09T11:52:59.875Z,You,Included in Pro,No,auto,20102,Included
2025-08-09T11:51:09.169Z,You,Included in Pro,No,auto,45615,Included
2025-08-09T11:50:52.036Z,You,Included in Pro,No,auto,7852,Included
2025-08-09T11:50:18.840Z,You,Included in Pro,No,auto,7912,Included
2025-08-09T11:44:22.669Z,You,Included in Pro,No,auto,264132,Included
2025-08-09T11:44:03.827Z,You,"Errored, Not Charged",No,auto,48012,Included
2025-08-09T10:12:00.246Z,You,Included in Pro,No,auto,3966,Included
2025-08-09T09:53:39.554Z,You,Included in Pro,No,auto,78450,Included
2025-08-09T09:39:07.755Z,You,Included in Pro,No,auto,125346,Included
2025-08-09T08:28:32.960Z,You,Included in Pro,No,auto,1549,Included
2025-08-09T07:57:34.857Z,You,Included in Pro,No,auto,4677,Included
