Date,User,Kind,Max Mode,Model,Tokens,Cost ($)
"2025-08-15T12:44:44.535Z","You","Included in Pro","No","auto",3894,"Included"
"2025-08-15T12:34:27.491Z","You","Included in Pro","No","auto",235415,"Included"
"2025-08-15T12:33:11.822Z","You","Included in Pro","No","auto",22020,"Included"
"2025-08-15T11:42:43.561Z","You","Included in Pro","No","auto",344041,"Included"
"2025-08-15T10:09:29.830Z","You","Included in Pro","No","auto",1298,"Included"
"2025-08-14T15:57:08.477Z","You","Included in Pro","No","auto",3594,"Included"
"2025-08-14T15:56:52.027Z","You","Included in Pro","No","auto",3031,"Included"
"2025-08-14T15:55:17.760Z","You","Included in Pro","No","auto",2234,"Included"
"2025-08-14T15:55:05.493Z","You","Included in Pro","No","auto",2326,"Included"
"2025-08-14T15:54:45.130Z","You","Included in Pro","No","auto",2321,"Included"
"2025-08-14T15:54:25.255Z","You","Included in Pro","No","auto",3869,"Included"
"2025-08-14T15:54:02.062Z","You","Included in Pro","No","auto",3866,"Included"
"2025-08-14T15:53:47.887Z","You","Included in Pro","No","auto",5707,"Included"
"2025-08-14T15:53:19.020Z","You","Included in Pro","No","auto",2436,"Included"
"2025-08-14T15:53:01.451Z","You","Included in Pro","No","auto",2334,"Included"
"2025-08-14T15:52:44.278Z","You","Included in Pro","No","auto",5728,"Included"
"2025-08-14T15:46:09.525Z","You","Included in Pro","No","auto",341287,"Included"
"2025-08-14T15:24:25.588Z","You","Included in Pro","No","auto",419611,"Included"
"2025-08-14T15:16:34.807Z","You","Included in Pro","No","auto",7706,"Included"
"2025-08-14T15:15:04.759Z","You","Included in Pro","No","auto",7592,"Included"
"2025-08-14T15:14:35.771Z","You","Included in Pro","No","auto",7591,"Included"
"2025-08-14T15:13:09.919Z","You","Included in Pro","No","auto",8081,"Included"
"2025-08-14T15:12:11.910Z","You","Included in Pro","No","auto",7791,"Included"
"2025-08-14T15:11:04.272Z","You","Included in Pro","No","auto",7681,"Included"
"2025-08-14T15:09:31.039Z","You","Included in Pro","No","auto",7634,"Included"
"2025-08-14T15:09:01.966Z","You","Included in Pro","No","auto",7630,"Included"
"2025-08-14T15:08:48.372Z","You","Included in Pro","No","auto",2326,"Included"
"2025-08-14T15:08:33.936Z","You","Included in Pro","No","auto",2330,"Included"
"2025-08-14T15:08:16.781Z","You","Included in Pro","No","auto",2332,"Included"
"2025-08-14T15:07:53.184Z","You","Included in Pro","No","auto",6356,"Included"
"2025-08-14T15:07:31.853Z","You","Included in Pro","No","auto",5934,"Included"
"2025-08-14T15:07:10.050Z","You","Included in Pro","No","auto",6806,"Included"
"2025-08-14T15:06:42.452Z","You","Included in Pro","No","auto",6789,"Included"
"2025-08-14T15:06:12.205Z","You","Included in Pro","No","auto",6333,"Included"
"2025-08-14T15:03:57.291Z","You","Errored, Not Charged","No","auto",384708,"Included"
"2025-08-14T14:50:07.969Z","You","Included in Pro","No","auto",312062,"Included"
"2025-08-14T14:48:23.576Z","You","Included in Pro","No","auto",160982,"Included"
"2025-08-14T14:45:38.076Z","You","Errored, Not Charged","No","auto",2626541,"Included"
"2025-08-14T14:33:52.266Z","You","Included in Pro","No","auto",422272,"Included"
"2025-08-14T13:00:14.050Z","You","Included in Pro","No","auto",442335,"Included"
"2025-08-14T12:57:56.701Z","You","Included in Pro","No","auto",91705,"Included"
"2025-08-14T12:54:11.648Z","You","Included in Pro","No","auto",28425,"Included"
"2025-08-14T10:59:37.971Z","You","Included in Pro","No","auto",47505,"Included"
"2025-08-14T10:14:12.180Z","You","Included in Pro","No","auto",4197,"Included"
"2025-08-14T10:14:00.897Z","You","Included in Pro","No","auto",4019,"Included"
"2025-08-14T09:57:08.241Z","You","Included in Pro","No","auto",2233657,"Included"
"2025-08-14T09:36:15.810Z","You","Included in Pro","No","auto",101308,"Included"
"2025-08-14T07:18:35.693Z","You","Included in Pro","No","auto",1046,"Included"
"2025-08-14T07:18:18.041Z","You","Included in Pro","No","auto",1206,"Included"
"2025-08-14T05:19:46.793Z","You","Included in Pro","No","auto",1356,"Included"
"2025-08-14T05:19:15.811Z","You","Included in Pro","No","auto",1229,"Included"
"2025-08-13T15:25:23.593Z","You","Included in Pro","No","auto",634078,"Included"
"2025-08-13T15:22:42.044Z","You","Included in Pro","No","auto",652854,"Included"
"2025-08-13T15:12:08.122Z","You","Included in Pro","No","auto",8507,"Included"
"2025-08-13T15:07:48.336Z","You","Included in Pro","No","auto",771821,"Included"
"2025-08-13T15:07:04.713Z","You","Errored, Not Charged","No","auto",0,"Included"
"2025-08-13T12:06:20.213Z","You","Included in Pro","No","auto",9261,"Included"
"2025-08-13T12:05:53.916Z","You","Included in Pro","No","auto",9101,"Included"
"2025-08-13T12:05:34.744Z","You","Included in Pro","No","auto",9006,"Included"
"2025-08-12T15:31:21.161Z","You","Included in Pro","No","auto",10480,"Included"
"2025-08-12T15:30:47.496Z","You","Included in Pro","No","auto",29913,"Included"
"2025-08-12T15:30:03.627Z","You","Included in Pro","No","auto",18461,"Included"
"2025-08-12T15:29:41.796Z","You","Included in Pro","No","auto",9326,"Included"
"2025-08-12T15:19:22.190Z","You","Included in Pro","No","auto",16944,"Included"
"2025-08-12T15:19:00.674Z","You","Included in Pro","No","auto",9199,"Included"
"2025-08-12T15:18:23.673Z","You","Included in Pro","No","auto",9146,"Included"
"2025-08-12T11:41:33.416Z","You","Included in Pro","No","auto",50552,"Included"
"2025-08-12T11:39:57.750Z","You","Included in Pro","No","auto",120655,"Included"
"2025-08-12T11:34:25.180Z","You","Included in Pro","No","auto",60482,"Included"
"2025-08-12T11:30:25.065Z","You","Included in Pro","No","auto",151776,"Included"
"2025-08-12T11:29:10.564Z","You","Included in Pro","No","auto",41854,"Included"
"2025-08-12T11:26:50.851Z","You","Included in Pro","No","auto",39508,"Included"
"2025-08-12T10:57:51.627Z","You","Included in Pro","No","auto",4319,"Included"
"2025-08-12T09:58:43.183Z","You","Included in Pro","No","auto",1871,"Included"
"2025-08-12T07:02:19.331Z","You","Included in Pro","No","auto",5293,"Included"
"2025-08-12T07:02:06.654Z","You","Included in Pro","No","auto",3649,"Included"
"2025-08-12T06:58:55.193Z","You","Included in Pro","No","auto",6023,"Included"
"2025-08-12T06:58:35.529Z","You","Included in Pro","No","auto",6171,"Included"
"2025-08-12T06:57:33.133Z","You","Included in Pro","No","auto",5331,"Included"
"2025-08-12T06:57:10.580Z","You","Included in Pro","No","auto",5640,"Included"
"2025-08-12T06:53:56.823Z","You","Included in Pro","No","auto",49490,"Included"
"2025-08-12T06:48:50.322Z","You","Included in Pro","No","auto",43946,"Included"
"2025-08-12T06:44:15.058Z","You","Included in Pro","No","auto",41034,"Included"
"2025-08-12T06:43:20.542Z","You","Included in Pro","No","auto",33804,"Included"
"2025-08-12T06:21:45.875Z","You","Included in Pro","No","auto",36056,"Included"
"2025-08-12T06:19:34.720Z","You","Included in Pro","No","auto",40093,"Included"
"2025-08-12T06:07:52.750Z","You","Included in Pro","No","auto",26913,"Included"
"2025-08-12T06:07:14.182Z","You","Included in Pro","No","auto",10862,"Included"
"2025-08-12T06:05:09.942Z","You","Included in Pro","No","auto",23270,"Included"
"2025-08-11T16:30:21.416Z","You","Included in Pro","No","auto",24200,"Included"
"2025-08-11T16:28:49.895Z","You","Included in Pro","No","auto",25521,"Included"
"2025-08-11T16:23:40.842Z","You","Included in Pro","No","auto",70576,"Included"
"2025-08-11T16:21:49.759Z","You","Included in Pro","No","auto",51463,"Included"
"2025-08-11T16:20:38.899Z","You","Included in Pro","No","auto",10385,"Included"
"2025-08-11T16:15:42.009Z","You","Included in Pro","No","auto",15210,"Included"
"2025-08-11T16:14:54.477Z","You","Included in Pro","No","auto",21651,"Included"
"2025-08-11T16:13:40.783Z","You","Included in Pro","No","auto",16799,"Included"
"2025-08-11T16:12:06.501Z","You","Included in Pro","No","auto",17235,"Included"
"2025-08-11T15:53:02.894Z","You","Included in Pro","No","auto",110125,"Included"
"2025-08-11T15:49:28.237Z","You","Included in Pro","No","auto",2270,"Included"
"2025-08-11T15:48:19.617Z","You","Included in Pro","No","auto",2082,"Included"
